Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008174657821655273,0.4689116825331121,1,154.68749999999997,0.5
0.6548817157745361,0.3021765702607606,17,151.46484375,0.5
1.6615550518035889,1.202546176531457,17,135.3515625,0.5
3.1567883491516113,0.4022176376241724,17,151.46484375,0.5
4.150003671646118,0.4355646600786427,17,157.91015625,0.5
5.159520864486694,0.4355646600786427,17,174.0234375,0.5
6.659884452819824,0.5022587049875833,26,151.46484375,0.5
7.654908657073975,0.5022587049875833,16,132.12890624999997,0.5
8.661854982376099,0.4022176376241724,17,148.24218749999997,0.5
9.65614366531372,0.3688706151697021,17,157.91015625,0.5
